node,citations,hindex,gindex,title,cs,bio,soc,is_bridge_node,node_type
157017,4,2,2,0,1,0,0,0,non_bridge
157018,29,2,5,0,0,1,0,0,non_bridge
157019,94,2,9,0,0,0,0,1,bridge
157020,26,3,5,0,0,1,0,1,bridge
157021,27,2,5,0,0,0,0,0,non_bridge
157022,116,6,9,0,0,1,0,0,non_bridge
157023,307,8,17,0,1,0,0,0,non_bridge
157024,1,1,1,1,1,0,0,0,non_bridge
157025,227,7,15,0,0,0,0,1,bridge
157026,843,12,25,3,0,0,0,0,non_bridge
157027,40,3,6,0,1,0,0,0,non_bridge
157028,130,5,10,0,0,0,0,1,bridge
157029,643,9,25,0,1,0,1,0,non_bridge
157030,280,11,15,0,1,0,0,0,non_bridge
157031,26,3,5,0,1,0,0,0,non_bridge
157032,4,1,2,0,0,0,0,0,non_bridge
157033,83,5,9,2,0,0,0,0,non_bridge
157034,409,9,19,3,0,0,0,1,bridge
157035,88,4,9,0,1,0,0,0,non_bridge
157036,2486,22,49,0,0,1,0,0,non_bridge
157037,156,6,12,0,0,0,0,1,bridge
157038,152,8,12,0,0,0,0,1,bridge
157039,87,6,9,3,0,0,0,1,bridge
157040,440,9,20,1,0,0,0,0,non_bridge
157041,1156,20,33,0,0,0,0,0,non_bridge
157042,526,10,21,3,0,0,0,1,bridge
157043,840,10,28,3,0,0,0,1,bridge
157044,0,0,0,1,0,0,0,0,non_bridge
157045,4309,39,61,3,0,0,0,0,non_bridge
157046,23,2,4,3,0,0,0,0,non_bridge
157047,27,3,5,0,0,0,0,0,non_bridge
157048,0,0,0,0,0,0,0,0,non_bridge
157049,832,5,28,3,0,0,0,0,non_bridge
157050,40,4,6,3,0,0,0,0,non_bridge
157051,251,5,15,3,0,0,0,1,bridge
157052,10,1,3,2,0,0,0,0,non_bridge
157053,109,7,10,0,0,0,0,0,non_bridge
157054,2178,18,44,3,0,0,0,1,bridge
157055,2,1,1,0,0,0,0,0,non_bridge
157056,3,1,1,0,1,0,0,0,non_bridge
157057,70,5,8,0,0,0,0,0,non_bridge
157058,23120,84,137,3,0,1,0,0,non_bridge
157059,0,0,0,0,1,0,0,0,non_bridge
157060,64,3,8,1,0,1,0,1,bridge
157061,1444,21,32,0,0,0,0,0,non_bridge
157062,209,7,14,3,0,0,1,0,non_bridge
157063,39,3,6,0,0,1,0,0,non_bridge
157064,38,4,6,2,0,1,0,1,bridge
157065,11,2,3,1,0,0,0,1,bridge
157066,28,2,5,0,0,0,0,1,bridge
157067,146,4,12,0,1,0,0,0,non_bridge
157068,233,5,15,3,0,0,0,0,non_bridge
157069,6,1,2,0,0,0,0,0,non_bridge
157070,1,1,1,0,1,0,0,0,non_bridge
157071,23,3,4,0,0,0,0,1,bridge
157072,958,10,30,0,0,0,0,1,bridge
157073,4,1,2,0,0,0,0,0,non_bridge
157074,35,2,5,0,0,1,0,0,non_bridge
157075,131,7,11,0,0,1,0,1,bridge
157076,872,14,29,0,0,0,0,1,bridge
157077,14,1,3,0,0,0,0,1,bridge
157078,311,4,17,0,0,0,0,0,non_bridge
157079,730,12,27,3,1,1,0,0,non_bridge
157080,1,1,1,3,0,0,0,0,non_bridge
157081,24,3,3,0,1,0,0,1,bridge
157082,1329,22,36,0,1,0,0,0,non_bridge
157083,9,2,2,0,0,0,0,0,non_bridge
157084,30792,33,175,0,1,0,0,0,non_bridge
157085,266,3,16,3,0,0,0,1,bridge
157086,6,1,2,0,0,0,0,0,non_bridge
157087,11,2,3,3,0,0,0,0,non_bridge
157088,2891,30,53,3,0,1,0,0,non_bridge
157089,1145,18,31,3,1,0,0,1,bridge
157090,95,5,9,0,0,1,0,0,non_bridge
157091,4,2,2,0,0,0,0,0,non_bridge
157092,9,1,3,0,0,0,0,1,bridge
157093,5,1,2,0,0,1,0,0,non_bridge
157094,0,0,0,0,0,0,0,0,non_bridge
157095,0,0,0,0,0,0,0,1,bridge
157096,941,15,30,3,1,0,0,0,non_bridge
157097,550,10,23,0,0,0,0,0,non_bridge
157098,0,0,0,0,0,0,0,0,non_bridge
157099,2857,25,53,0,0,0,0,1,bridge
157100,27,2,5,0,1,1,0,1,bridge
157101,1593,22,39,3,0,0,0,0,non_bridge
157102,0,0,0,3,0,0,0,0,non_bridge
157103,5,1,2,1,0,0,0,0,non_bridge
157104,722,15,25,3,0,1,0,0,non_bridge
157105,43,2,6,0,0,0,0,0,non_bridge
157106,770,12,27,0,0,0,0,0,non_bridge
157107,33,3,5,0,0,1,0,0,non_bridge
157108,108,4,10,0,0,0,0,1,bridge
157109,28,4,4,0,0,0,0,0,non_bridge
157110,86,4,9,0,1,0,0,0,non_bridge
157111,0,0,0,0,0,0,0,0,non_bridge
157112,14,2,3,1,0,0,0,1,bridge
157113,63,4,7,0,0,0,0,1,bridge
157114,216,7,14,0,0,0,0,0,non_bridge
157115,99,4,9,0,1,0,0,0,non_bridge
157116,28,3,4,0,0,0,0,1,bridge
157117,6,2,2,0,0,0,0,0,non_bridge
157118,260,10,15,3,0,0,0,0,non_bridge
157119,274,8,16,0,0,0,0,0,non_bridge
157120,10,2,2,0,0,0,0,0,non_bridge
157121,0,0,0,0,1,0,0,0,non_bridge
157122,267,9,16,0,0,1,0,0,non_bridge
157123,119,5,10,0,0,0,0,0,non_bridge
157124,2,1,1,0,0,0,0,0,non_bridge
157125,0,0,0,0,0,0,0,0,non_bridge
157126,301,9,17,0,0,0,0,0,non_bridge
157127,312,10,16,0,0,0,0,0,non_bridge
157128,0,0,0,1,0,0,0,0,non_bridge
157129,543,15,23,0,0,0,0,0,non_bridge
157130,3409,30,55,3,1,0,0,0,non_bridge
157131,127,6,11,2,0,1,0,0,non_bridge
157132,20,3,4,0,0,0,0,1,bridge
157133,13,3,3,0,1,0,0,0,non_bridge
157134,20,2,4,0,0,1,0,1,bridge
157135,11,2,3,0,0,0,0,0,non_bridge
157136,27,2,5,0,0,0,0,0,non_bridge
157137,55,3,7,0,0,0,0,0,non_bridge
157138,1,1,1,1,1,0,0,0,non_bridge
157139,1,1,1,0,0,0,0,0,non_bridge
157140,477,1,21,0,0,0,0,1,bridge
157141,4,2,2,0,0,0,0,0,non_bridge
157142,18,3,3,0,0,0,0,1,bridge
157143,170,4,12,3,1,0,0,1,bridge
157144,160,6,12,0,0,0,0,0,non_bridge
157145,14,2,3,2,0,0,0,0,non_bridge
157146,541,13,23,0,0,0,0,0,non_bridge
157147,189,7,13,3,0,1,0,0,non_bridge
157148,26,3,5,3,0,0,0,0,non_bridge
157149,196,6,13,0,0,0,0,0,non_bridge
157150,9,1,3,0,0,0,0,0,non_bridge
157151,392,9,19,1,1,1,0,0,non_bridge
157152,31,3,5,0,0,1,0,0,non_bridge
157153,2469,26,47,0,0,0,0,1,bridge
157154,1,1,1,0,0,0,0,0,non_bridge
157155,301,9,16,3,0,0,0,1,bridge
157156,66,5,7,0,0,0,0,1,bridge
157157,100,6,10,3,0,0,0,1,bridge
157158,182,7,12,0,0,0,0,0,non_bridge
157159,490,14,21,0,0,0,0,0,non_bridge
157160,0,0,0,0,0,0,0,0,non_bridge
157161,6817,38,82,1,0,1,0,1,bridge
157162,3684,32,55,0,0,0,0,0,non_bridge
157163,0,0,0,3,0,0,0,1,bridge
157164,14,2,3,0,0,0,0,1,bridge
157165,449,11,19,0,0,0,0,0,non_bridge
157166,118,3,10,3,0,0,0,0,non_bridge
157167,550,9,23,0,0,0,0,0,non_bridge
157168,51,2,7,3,0,0,0,0,non_bridge
157169,32,2,5,0,1,0,0,0,non_bridge
157170,184,4,13,0,0,0,0,1,bridge
157171,52,3,7,0,0,0,0,0,non_bridge
157172,1879,13,43,3,0,1,0,0,non_bridge
157173,28,3,5,0,0,1,0,0,non_bridge
157174,19803,56,102,0,0,0,0,1,bridge
157175,0,0,0,0,0,0,0,1,bridge
157176,1064,17,32,0,1,1,0,0,non_bridge
157177,26,2,5,0,0,0,0,1,bridge
157178,57,4,6,1,1,0,0,0,non_bridge
157179,103,6,9,0,0,0,0,1,bridge
157180,66,5,8,0,0,0,0,0,non_bridge
157181,132,8,11,0,1,0,0,0,non_bridge
157182,6551,31,80,3,1,0,0,1,bridge
157183,19877,65,140,0,0,1,0,0,non_bridge
157184,1731,16,41,2,0,0,0,0,non_bridge
157185,55,1,7,0,1,0,0,0,non_bridge
157186,499,11,22,0,0,0,0,0,non_bridge
157187,23,3,4,3,0,0,0,0,non_bridge
157188,0,0,0,0,0,0,0,0,non_bridge
157189,7,2,2,0,0,1,0,1,bridge
157190,369,9,19,0,0,0,0,0,non_bridge
157191,1122,15,33,0,1,0,0,0,non_bridge
157192,135,6,11,0,0,0,0,0,non_bridge
157193,1909,26,43,0,1,1,0,0,non_bridge
157194,155,4,12,2,0,1,0,0,non_bridge
157195,209,6,13,3,0,0,0,1,bridge
157196,570,12,18,3,0,0,0,0,non_bridge
157197,3296,33,57,3,0,0,1,0,non_bridge
157198,11,2,3,0,0,0,0,1,bridge
157199,54,5,5,0,1,0,0,0,non_bridge
157200,8,1,2,0,0,0,0,0,non_bridge
157201,27,3,4,0,0,1,0,1,bridge
157202,0,0,0,0,1,0,0,0,non_bridge
157203,46,4,6,0,0,0,0,0,non_bridge
157204,64,3,8,0,0,0,0,0,non_bridge
157205,133,6,11,0,0,0,0,0,non_bridge
157206,5113,30,71,0,0,0,0,0,non_bridge
157207,485,12,22,3,0,1,0,0,non_bridge
157208,64,3,4,0,1,0,0,0,non_bridge
157209,82,6,9,0,0,0,0,1,bridge
157210,24,3,4,0,0,0,0,0,non_bridge
157211,0,0,0,0,0,0,0,0,non_bridge
157212,2657,25,49,0,1,0,0,1,bridge
157213,7,2,2,1,1,0,0,0,non_bridge
157214,16,3,3,3,0,0,0,0,non_bridge
157215,1060,17,30,3,1,0,0,0,non_bridge
157216,287,5,16,3,0,0,0,0,non_bridge
157217,60,5,7,0,0,0,0,0,non_bridge
157218,37,3,6,3,0,0,0,0,non_bridge
157219,5,1,2,0,0,0,0,1,bridge
157220,1804,23,41,0,0,0,0,0,non_bridge
157221,997,14,31,3,0,0,0,1,bridge
157222,2,1,1,3,0,0,0,1,bridge
157223,5,2,2,0,1,0,0,0,non_bridge
157224,0,0,0,0,0,0,0,0,non_bridge
157225,501,12,22,0,0,1,0,0,non_bridge
157226,3,1,1,0,0,0,0,1,bridge
157227,0,0,0,0,0,0,0,0,non_bridge
157228,111,2,10,2,0,1,0,0,non_bridge
157229,4,1,2,0,0,0,0,0,non_bridge
157230,65,5,8,0,0,0,0,1,bridge
157231,27,4,5,0,1,0,0,0,non_bridge
157232,1,1,1,0,0,0,0,0,non_bridge
157233,52,4,7,3,1,1,0,0,non_bridge
157234,109,3,10,0,0,0,0,1,bridge
157235,902,12,29,3,0,0,0,0,non_bridge
157236,350,11,18,0,0,0,0,0,non_bridge
157237,33,3,5,0,0,0,0,0,non_bridge
157238,16,3,3,0,0,0,0,1,bridge
157239,8,2,2,0,1,0,0,1,bridge
157240,17427,53,126,3,1,1,0,0,non_bridge
157241,1041,16,32,3,1,0,0,0,non_bridge
157242,1,1,1,0,0,0,0,0,non_bridge
157243,59,5,7,0,1,0,0,0,non_bridge
157244,39,4,6,0,0,0,0,0,non_bridge
157245,147,7,11,0,0,0,0,0,non_bridge
157246,76,5,8,0,1,0,0,0,non_bridge
157247,29,4,5,0,0,0,0,0,non_bridge
157248,874,9,29,0,0,1,0,0,non_bridge
157249,656,15,23,0,0,0,0,0,non_bridge
157250,251,10,15,0,0,0,0,0,non_bridge
157251,47,2,6,2,0,1,0,1,bridge
157252,425,11,20,2,0,0,0,1,bridge
157253,26957,84,157,0,0,1,0,1,bridge
157254,130,4,11,0,0,1,0,1,bridge
157255,0,0,0,0,1,1,0,0,non_bridge
157256,189,8,13,0,0,0,0,1,bridge
157257,850,15,28,3,0,1,0,1,bridge
157258,12685,62,106,3,0,0,0,0,non_bridge
157259,112,4,10,0,0,0,0,1,bridge
157260,869,16,29,3,0,0,0,0,non_bridge
157261,127,5,11,0,0,0,0,0,non_bridge
157262,23,3,4,2,0,0,0,0,non_bridge
157263,168,4,12,0,0,0,0,0,non_bridge
157264,114,5,10,3,0,0,0,0,non_bridge
157265,17814,37,133,0,1,0,0,0,non_bridge
157266,132,6,11,0,0,1,0,0,non_bridge
157267,73,3,8,0,0,0,0,0,non_bridge
157268,5,1,2,0,0,0,0,0,non_bridge
157269,0,0,0,0,1,0,1,0,non_bridge
157270,41,3,6,3,1,0,0,1,bridge
157271,0,0,0,0,0,0,0,0,non_bridge
157272,1014,11,31,3,0,0,0,0,non_bridge
157273,69,4,7,3,0,0,0,0,non_bridge
157274,1399,15,36,3,1,0,0,0,non_bridge
157275,1,1,1,0,0,0,0,0,non_bridge
157276,984,19,27,0,0,0,0,0,non_bridge
157277,3330,28,57,3,0,0,0,1,bridge
157278,3,1,1,1,1,1,0,0,non_bridge
157279,7,2,2,0,0,0,0,0,non_bridge
157280,146,5,11,3,1,0,0,1,bridge
157281,158,6,11,0,0,0,0,0,non_bridge
157282,61,5,7,1,0,1,0,1,bridge
157283,3,1,1,0,0,0,0,0,non_bridge
157284,314,10,15,3,0,0,0,0,non_bridge
157285,428,9,20,0,0,0,0,0,non_bridge
157286,1,1,1,3,0,0,0,0,non_bridge
157287,1742,23,37,3,0,0,0,1,bridge
157288,40,4,6,0,0,0,0,1,bridge
157289,8,2,2,0,0,0,0,1,bridge
157290,917,16,30,3,0,0,0,0,non_bridge
157291,65,3,7,3,0,0,0,1,bridge
157292,4648,40,66,0,0,0,0,0,non_bridge
157293,5244,32,70,3,0,0,0,0,non_bridge
157294,429,10,20,0,1,0,0,0,non_bridge
157295,559,16,20,0,1,1,0,0,non_bridge
157296,23,3,4,1,1,0,0,0,non_bridge
157297,1563,20,37,3,0,0,0,0,non_bridge
157298,3742,32,56,3,1,0,0,0,non_bridge
157299,756,8,27,3,0,0,0,0,non_bridge
157300,2360,23,47,0,0,0,0,0,non_bridge
157301,132,6,9,0,0,0,0,1,bridge
157302,31,4,5,0,0,1,0,1,bridge
157303,2,1,1,0,0,0,0,0,non_bridge
157304,45,4,6,0,0,1,0,0,non_bridge
157305,13180,53,114,3,0,0,0,0,non_bridge
157306,294,6,17,0,0,0,0,0,non_bridge
157307,1139,15,33,0,1,0,0,0,non_bridge
157308,10,2,3,0,1,1,0,1,bridge
157309,711,14,25,0,1,1,0,0,non_bridge
157310,0,0,0,3,0,0,0,0,non_bridge
157311,3,1,1,0,0,0,0,0,non_bridge
157312,721,13,26,0,0,0,0,0,non_bridge
157313,22,3,4,0,1,0,0,0,non_bridge
157314,204,9,13,0,1,0,0,0,non_bridge
157315,4,1,1,0,1,0,0,0,non_bridge
157316,46,2,6,0,0,0,0,0,non_bridge
157317,2435,21,49,0,0,0,0,0,non_bridge
157318,0,0,0,0,0,1,0,0,non_bridge
157319,53,3,6,0,0,1,0,0,non_bridge
157320,34,4,5,0,0,0,0,1,bridge
157321,2821,31,51,0,0,0,0,1,bridge
157322,141,7,11,3,0,0,0,0,non_bridge
157323,474,11,21,3,0,0,0,1,bridge
157324,594,5,24,0,0,1,0,0,non_bridge
157325,1417,20,37,3,0,0,0,1,bridge
157326,928,8,30,0,0,0,0,0,non_bridge
157327,590,13,24,0,0,0,0,0,non_bridge
157328,1,1,1,3,0,0,0,0,non_bridge
157329,17,1,4,0,0,0,0,0,non_bridge
157330,90,5,9,0,0,0,0,0,non_bridge
157331,0,0,0,0,0,0,0,0,non_bridge
157332,449,8,21,2,0,1,0,0,non_bridge
157333,40,3,5,0,0,0,0,1,bridge
157334,3432,34,56,0,0,1,0,0,non_bridge
157335,102,4,10,0,0,0,0,0,non_bridge
157336,49,6,7,3,0,0,0,0,non_bridge
157337,21,2,4,3,0,1,0,0,non_bridge
157338,299,8,17,3,0,1,0,0,non_bridge
157339,1451,16,38,0,0,0,0,0,non_bridge
157340,15,2,3,0,1,0,0,1,bridge
157341,28,1,5,0,1,1,0,0,non_bridge
157342,1168,19,33,0,1,0,0,0,non_bridge
157343,1386,18,32,3,0,0,0,0,non_bridge
157344,0,0,0,0,0,0,0,0,non_bridge
157345,6154,43,71,3,0,0,0,1,bridge
157346,999,9,31,3,0,0,0,0,non_bridge
157347,282,8,16,0,0,0,0,0,non_bridge
157348,58,3,7,0,0,0,0,0,non_bridge
157349,21,2,4,3,0,0,0,0,non_bridge
157350,0,0,0,0,0,1,0,0,non_bridge
157351,77,4,8,0,0,0,0,0,non_bridge
157352,2,1,1,0,0,0,0,0,non_bridge
157353,76,5,8,0,0,0,0,0,non_bridge
157354,64,5,7,0,0,0,0,0,non_bridge
157355,42,4,6,0,0,0,0,0,non_bridge
157356,3,1,1,2,0,0,0,0,non_bridge
157357,0,0,0,0,0,0,0,0,non_bridge
157358,171,4,13,0,0,0,0,1,bridge
157359,307,9,17,2,0,1,0,1,bridge
157360,4,1,2,3,0,0,0,0,non_bridge
157361,32,3,5,0,0,0,0,0,non_bridge
157362,14,2,3,0,1,1,0,0,non_bridge
157363,1086,15,32,3,1,0,0,0,non_bridge
157364,1,1,1,0,0,0,0,0,non_bridge
157365,3,1,1,0,0,1,0,0,non_bridge
157366,2867,33,49,0,0,0,0,1,bridge
157367,0,0,0,0,1,0,0,0,non_bridge
157368,251,9,13,0,0,0,0,0,non_bridge
157369,111,7,10,0,0,0,0,1,bridge
157370,18,2,4,0,0,0,0,0,non_bridge
157371,1689,12,41,0,0,1,0,0,non_bridge
157372,8169,34,90,0,0,0,0,1,bridge
157373,121,5,11,3,1,0,0,1,bridge
157374,1,1,1,0,1,0,0,0,non_bridge
157375,0,0,0,3,0,0,0,0,non_bridge
157376,150,7,11,0,0,0,0,1,bridge
157377,21,3,4,0,0,0,0,1,bridge
157378,274,6,16,0,0,0,0,0,non_bridge
157379,1,1,1,0,0,0,0,0,non_bridge
157380,8,1,2,1,1,0,0,1,bridge
157381,35,4,4,0,0,0,0,1,bridge
157382,23,2,4,3,1,0,0,0,non_bridge
157383,175,7,13,3,0,0,0,1,bridge
157384,287,7,16,0,0,0,0,0,non_bridge
157385,201,6,14,0,0,0,0,0,non_bridge
157386,0,0,0,0,0,0,0,0,non_bridge
157387,303,11,15,0,0,0,0,0,non_bridge
157388,119,6,10,0,0,0,0,0,non_bridge
157389,12,3,3,3,0,0,0,0,non_bridge
157390,4,1,2,0,0,1,0,0,non_bridge
157391,1000,18,28,3,0,0,0,0,non_bridge
157392,780,7,27,0,1,0,0,0,non_bridge
157393,1,1,1,0,1,0,0,0,non_bridge
157394,527,10,22,0,0,0,0,0,non_bridge
157395,0,0,0,0,0,0,0,0,non_bridge
157396,217,7,14,0,0,1,0,1,bridge
157397,1,1,1,0,0,0,0,0,non_bridge
157398,83,5,9,0,0,0,0,0,non_bridge
157399,169,9,12,0,0,0,0,1,bridge
157400,9,2,3,0,1,0,0,0,non_bridge
157401,0,0,0,3,0,0,0,0,non_bridge
157402,3924,30,61,3,0,0,0,0,non_bridge
157403,69,3,8,0,0,1,0,1,bridge
157404,270,5,16,0,1,0,0,0,non_bridge
157405,184,8,13,0,0,1,0,1,bridge
157406,76,4,8,0,0,0,0,0,non_bridge
157407,3786,31,53,3,1,0,0,0,non_bridge
157408,1058,20,32,0,0,1,0,0,non_bridge
157409,93,5,9,0,0,0,0,0,non_bridge
157410,1327,18,36,0,0,1,0,0,non_bridge
157411,280,3,16,1,0,1,0,0,non_bridge
157412,7,2,2,2,1,0,0,0,non_bridge
157413,2005,26,39,0,0,0,0,1,bridge
157414,9,2,2,3,0,0,0,1,bridge
157415,239,7,15,2,1,0,0,0,non_bridge
157416,31,4,5,0,1,0,0,0,non_bridge
157417,117,7,10,0,0,1,0,0,non_bridge
157418,1449,19,37,0,1,0,0,0,non_bridge
157419,302,8,17,0,0,0,0,0,non_bridge
157420,1,1,1,0,1,0,0,0,non_bridge
157421,76,4,5,0,0,0,0,1,bridge
157422,29,3,5,0,1,1,0,1,bridge
157423,428,10,20,3,0,0,0,0,non_bridge
157424,131,7,11,2,1,0,0,0,non_bridge
157425,5925,36,76,0,0,0,0,0,non_bridge
157426,3070,25,55,3,0,1,0,0,non_bridge
157427,0,0,0,1,0,0,0,0,non_bridge
157428,5,1,2,3,0,0,0,1,bridge
157429,3,1,1,3,1,0,0,0,non_bridge
157430,13,2,2,0,0,0,0,1,bridge
157431,637,11,24,0,1,0,0,0,non_bridge
157432,0,0,0,0,0,1,0,0,non_bridge
157433,1,1,1,0,0,0,0,0,non_bridge
157434,286,10,13,0,0,0,0,0,non_bridge
157435,49,4,6,0,1,0,0,1,bridge
157436,7,1,2,1,0,1,0,0,non_bridge
157437,1,1,1,0,1,0,0,0,non_bridge
157438,1045,19,30,0,0,1,0,0,non_bridge
157439,255,8,14,0,1,0,0,1,bridge
157440,1053,17,31,3,0,0,0,1,bridge
157441,1759,23,38,0,0,0,0,0,non_bridge
157442,1723,13,41,0,0,0,0,0,non_bridge
157443,2,1,1,0,0,0,0,0,non_bridge
157444,549,12,23,0,1,1,0,0,non_bridge
157445,6,1,2,0,0,0,0,0,non_bridge
157446,0,0,0,3,0,0,0,0,non_bridge
157447,2,1,1,0,1,0,0,0,non_bridge
157448,2511,26,47,0,0,0,0,0,non_bridge
157449,0,0,0,0,0,0,0,0,non_bridge
157450,9,2,2,0,0,0,0,1,bridge
157451,21,2,4,1,0,0,0,0,non_bridge
157452,130,7,11,0,0,0,0,0,non_bridge
157453,1438,20,37,0,0,1,0,0,non_bridge
157454,58,4,7,0,1,0,0,0,non_bridge
157455,18,2,4,3,0,0,0,0,non_bridge
157456,3283,24,57,0,0,1,0,1,bridge
157457,480,9,21,0,1,0,0,0,non_bridge
157458,117,6,9,0,0,0,0,0,non_bridge
157459,2887,30,50,0,0,0,0,0,non_bridge
157460,0,0,0,0,0,0,0,0,non_bridge
157461,25,2,5,0,0,0,0,0,non_bridge
157462,7,1,2,1,1,1,0,0,non_bridge
157463,28,3,5,3,0,0,0,0,non_bridge
157464,127,2,11,0,0,1,0,0,non_bridge
157465,0,0,0,0,0,0,0,0,non_bridge
157466,0,0,0,0,0,1,0,0,non_bridge
157467,3136,26,55,3,1,0,0,0,non_bridge
157468,72,4,8,0,0,0,0,0,non_bridge
157469,379,9,19,2,0,1,0,0,non_bridge
157470,65,5,7,3,0,0,0,0,non_bridge
157471,7,2,2,0,0,0,0,0,non_bridge
157472,544,13,22,0,0,0,0,0,non_bridge
157473,211,9,13,0,0,0,0,0,non_bridge
157474,669,12,25,0,0,1,0,0,non_bridge
157475,289,8,16,0,0,1,0,0,non_bridge
157476,4,2,2,0,0,0,0,0,non_bridge
157477,3,1,1,0,0,0,0,0,non_bridge
157478,0,0,0,0,0,0,0,0,non_bridge
157479,436,7,20,0,0,0,0,1,bridge
157480,11,1,3,0,0,0,0,0,non_bridge
157481,1769,12,42,0,0,0,0,0,non_bridge
157482,1157,15,32,0,0,0,0,0,non_bridge
157483,540,15,21,3,0,0,0,0,non_bridge
157484,14839,55,119,3,1,0,0,1,bridge
157485,2051,21,45,0,0,1,0,0,non_bridge
157486,61,4,7,0,0,0,0,0,non_bridge
157487,604,11,24,0,0,1,0,0,non_bridge
157488,29,3,5,1,0,1,0,1,bridge
157489,84,4,9,2,0,0,0,1,bridge
157490,82,4,8,3,0,0,0,0,non_bridge
157491,1,1,1,0,0,0,0,0,non_bridge
157492,1048,12,32,0,1,0,0,0,non_bridge
157493,10,1,3,3,0,0,0,0,non_bridge
157494,3820,34,56,3,0,0,0,1,bridge
157495,1223,17,34,0,0,1,0,0,non_bridge
157496,46,2,6,0,0,0,0,0,non_bridge
157497,1,1,1,0,0,0,0,0,non_bridge
157498,315,9,14,0,0,0,0,1,bridge
157499,47,2,6,0,0,0,0,1,bridge
157500,1601,20,37,3,0,0,0,0,non_bridge
157501,470,12,19,0,1,0,0,1,bridge
157502,2267,24,46,3,0,0,0,1,bridge
157503,110,6,9,3,0,0,0,0,non_bridge
157504,832,14,28,3,0,0,0,0,non_bridge
157505,85,3,9,0,0,0,0,1,bridge
157506,4,1,2,0,1,0,0,0,non_bridge
157507,3125,24,55,3,0,0,0,1,bridge
157508,20,3,3,0,0,0,0,0,non_bridge
157509,956,19,30,3,0,0,0,0,non_bridge
157510,23571,46,153,3,1,1,0,1,bridge
157511,799,12,28,3,0,1,0,0,non_bridge
157512,0,0,0,0,0,1,0,0,non_bridge
157513,2987,31,53,0,0,0,0,0,non_bridge
157514,4198,29,64,0,0,1,0,0,non_bridge
157515,5,1,2,0,0,0,0,0,non_bridge
157516,167,5,12,0,0,0,0,0,non_bridge
157517,93,3,9,1,0,0,0,0,non_bridge
157518,3682,34,53,0,0,1,0,0,non_bridge
157519,0,0,0,3,0,0,0,0,non_bridge
157520,51,5,6,0,1,0,0,0,non_bridge
157521,134,7,11,0,0,1,0,0,non_bridge
157522,2,1,1,0,1,0,0,0,non_bridge
157523,407,1,20,1,0,0,0,0,non_bridge
157524,230,7,14,1,0,1,0,0,non_bridge
157525,143,7,11,3,0,1,0,0,non_bridge
157526,8,2,2,0,0,0,0,0,non_bridge
157527,40,3,6,0,1,0,0,1,bridge
157528,0,0,0,0,1,0,0,0,non_bridge
157529,44,3,6,0,1,0,0,1,bridge
157530,0,0,0,0,0,0,0,0,non_bridge
157531,566,13,22,0,1,0,0,0,non_bridge
157532,992,18,27,0,1,0,0,0,non_bridge
157533,0,0,0,0,0,0,0,0,non_bridge
157534,35,4,5,0,1,0,0,0,non_bridge
157535,22,3,4,0,0,0,0,1,bridge
157536,0,0,0,0,0,0,0,0,non_bridge
157537,600,14,20,3,0,0,0,0,non_bridge
157538,53,5,6,3,0,1,0,1,bridge
157539,206,5,14,0,0,0,0,1,bridge
157540,8,1,2,0,0,1,0,1,bridge
157541,2,1,1,3,0,0,0,1,bridge
157542,0,0,0,0,0,0,0,0,non_bridge
157543,127,2,11,0,0,0,0,0,non_bridge
157544,669,13,25,0,0,1,0,0,non_bridge
157545,28,3,5,0,0,0,0,0,non_bridge
157546,738,12,27,0,0,1,0,0,non_bridge
157547,0,0,0,1,0,0,0,0,non_bridge
157548,4,1,2,1,0,0,0,0,non_bridge
157549,0,0,0,0,1,1,0,1,bridge
157550,1036,12,32,0,0,1,0,0,non_bridge
157551,2353,21,48,3,0,0,0,0,non_bridge
157552,0,0,0,0,1,0,0,0,non_bridge
157553,961,16,31,0,1,1,0,0,non_bridge
157554,219,9,12,3,0,0,0,0,non_bridge
157555,12,2,2,0,1,0,0,1,bridge
157556,3,1,1,0,0,1,0,0,non_bridge
157557,132,7,10,3,1,1,0,1,bridge
157558,4,1,2,3,0,0,0,1,bridge
157559,45,2,6,1,0,0,0,1,bridge
157560,5,1,2,1,0,0,0,0,non_bridge
157561,307,10,17,0,1,0,0,0,non_bridge
157562,107,5,10,0,0,0,0,0,non_bridge
157563,464,12,21,0,0,1,0,0,non_bridge
157564,483,12,21,0,0,0,0,0,non_bridge
157565,98,6,9,0,0,0,0,0,non_bridge
157566,6,1,2,0,0,0,0,0,non_bridge
157567,781,13,27,3,0,0,0,0,non_bridge
157568,0,0,0,1,0,0,0,0,non_bridge
157569,90,5,9,0,0,0,0,0,non_bridge
157570,1982,23,41,3,0,0,0,0,non_bridge
157571,0,0,0,1,0,0,0,0,non_bridge
157572,5069,42,70,3,0,1,0,0,non_bridge
157573,624,12,20,0,0,1,0,0,non_bridge
157574,421,11,20,0,0,1,0,0,non_bridge
157575,522,11,22,0,0,0,0,0,non_bridge
157576,77,4,8,0,0,0,0,0,non_bridge
157577,48,5,6,0,0,0,0,1,bridge
157578,100,5,8,3,0,0,0,0,non_bridge
157579,0,0,0,0,0,0,0,0,non_bridge
157580,9,1,3,0,1,0,0,1,bridge
157581,37,3,6,0,0,1,0,1,bridge
157582,0,0,0,1,0,0,0,0,non_bridge
