node,citations,hindex,gindex,title,cs,bio,soc,is_bridge_node,node_type
184153,270,8,16,0,0,0,0,1,bridge
184156,1940,22,42,0,0,1,0,1,bridge
184159,2,1,1,1,1,0,0,1,bridge
184169,37,4,6,3,0,0,0,1,bridge
184174,393,10,18,0,0,0,0,1,bridge
184176,51,4,7,0,0,0,0,1,bridge
184180,285,9,15,0,0,0,0,1,bridge
184187,71,5,8,0,0,0,0,1,bridge
184189,701,11,26,0,0,0,0,1,bridge
184192,0,0,0,0,0,0,0,1,bridge
184196,17,2,3,0,0,0,0,1,bridge
184201,5201,43,67,0,0,0,0,1,bridge
184205,6801,36,64,0,0,0,0,1,bridge
184206,128,6,11,0,0,1,0,1,bridge
184211,9,1,2,0,0,1,0,1,bridge
184213,0,0,0,3,0,0,0,1,bridge
184215,34,4,5,0,0,0,0,1,bridge
184223,637,15,23,0,1,0,0,1,bridge
184224,13,2,3,1,0,1,0,1,bridge
184226,3305,20,57,0,0,1,0,1,bridge
184231,242,8,15,0,0,1,0,1,bridge
184234,786,18,27,3,0,0,0,1,bridge
184242,2385,26,48,0,0,0,0,1,bridge
184243,0,0,0,0,0,0,0,1,bridge
184245,133,6,11,0,0,0,0,1,bridge
184246,17,2,4,1,1,1,0,1,bridge
184249,651,13,25,0,0,0,0,1,bridge
184251,9,2,3,0,0,0,0,1,bridge
184257,7,1,2,1,0,1,0,1,bridge
184258,159,1,12,0,1,0,0,1,bridge
184259,20,2,4,1,1,0,0,1,bridge
184265,352,9,17,3,0,0,0,1,bridge
184266,349,9,18,0,1,0,0,1,bridge
184269,5,1,2,0,1,0,0,1,bridge
184270,28,4,4,0,0,0,0,1,bridge
184271,19,3,4,0,0,0,0,1,bridge
184274,75,6,8,0,1,0,0,1,bridge
184277,381,10,18,3,1,0,0,1,bridge
184279,3,1,1,0,0,0,0,1,bridge
184283,355,9,17,0,0,0,0,1,bridge
184284,16,3,3,0,0,0,0,1,bridge
184291,208,9,13,3,0,0,0,1,bridge
184292,86,4,9,0,0,0,0,1,bridge
184293,213,9,14,3,0,0,0,1,bridge
184297,161,6,12,0,0,1,0,1,bridge
184300,434,11,20,0,0,0,0,1,bridge
184302,606,14,22,0,0,1,0,1,bridge
184306,5309,39,70,0,0,1,0,1,bridge
184310,62,5,6,0,0,0,0,1,bridge
184312,1475,11,38,3,0,0,0,1,bridge
184313,115,4,10,0,0,0,0,1,bridge
184315,1,1,1,1,1,0,0,1,bridge
184318,601,13,24,0,0,0,0,1,bridge
184328,21,2,4,3,0,0,0,1,bridge
184335,255,9,15,0,0,0,0,1,bridge
184338,67,5,8,0,0,1,0,1,bridge
184347,1507,22,37,0,0,0,0,1,bridge
184348,403,12,18,3,0,0,0,1,bridge
184350,706,9,26,0,0,0,0,1,bridge
184351,10,1,3,0,0,0,0,1,bridge
184359,804,14,27,3,0,0,0,1,bridge
184362,15826,65,124,3,1,1,0,1,bridge
184364,42,4,6,2,1,0,0,1,bridge
184365,683,14,26,3,1,0,0,1,bridge
184366,92,5,7,0,0,0,0,1,bridge
184368,13,2,3,0,0,0,0,1,bridge
184372,5,1,2,0,0,0,0,1,bridge
184373,6192,19,78,3,0,1,0,1,bridge
184375,12,2,3,0,1,0,0,1,bridge
184377,2982,33,52,0,0,0,0,1,bridge
184384,38,1,6,0,0,1,0,1,bridge
184389,74,3,8,2,0,0,0,1,bridge
184398,190,5,13,3,0,0,0,1,bridge
184399,5,1,2,0,1,0,0,1,bridge
184400,38,4,6,2,0,0,0,1,bridge
184404,50,3,7,0,0,1,0,1,bridge
184407,282,9,16,0,0,0,0,1,bridge
184424,39,2,6,0,0,0,0,1,bridge
184426,8,1,2,2,0,0,0,1,bridge
184430,4020,31,60,3,1,0,0,1,bridge
184432,13,2,3,1,0,0,0,1,bridge
184437,0,0,0,3,0,0,0,1,bridge
184440,33,3,4,3,0,0,0,1,bridge
184441,8611,52,76,3,0,0,0,1,bridge
184445,134,7,11,0,1,0,0,1,bridge
184446,438,12,16,0,1,0,0,1,bridge
184456,8,1,2,0,0,1,0,1,bridge
184462,4310,33,57,3,1,0,0,1,bridge
184465,186,8,12,0,0,0,0,1,bridge
184467,8,2,2,0,0,0,0,1,bridge
184475,771,12,27,0,0,0,0,1,bridge
184489,143,6,11,0,1,0,0,1,bridge
184495,100,4,6,0,0,0,0,1,bridge
184498,367,8,18,3,0,0,0,1,bridge
184501,104,5,10,1,0,0,0,1,bridge
184503,272,9,16,3,0,0,0,1,bridge
184507,512,5,22,0,0,1,0,1,bridge
184511,49,4,5,0,0,0,0,1,bridge
184512,28,3,4,0,0,0,0,1,bridge
184517,445,10,18,3,0,0,0,1,bridge
184524,367,5,19,0,0,0,0,1,bridge
184525,177,3,13,0,0,1,0,1,bridge
184528,1092,16,32,3,0,0,0,1,bridge
184529,446,11,20,3,1,1,0,1,bridge
184530,102,5,10,0,0,0,0,1,bridge
184533,209,8,14,3,0,0,0,1,bridge
184536,78,6,8,0,1,0,0,1,bridge
184541,63,3,7,0,0,0,0,1,bridge
184542,977,18,23,3,1,0,0,1,bridge
184546,3409,34,49,0,0,1,0,1,bridge
184547,0,0,0,0,1,0,0,1,bridge
184562,0,0,0,0,0,0,0,1,bridge
184563,4753,27,68,3,0,1,0,1,bridge
184566,79,4,7,0,0,1,0,1,bridge
184568,6,2,2,3,0,0,1,1,bridge
184569,136,2,11,3,0,1,0,1,bridge
184572,386,11,17,0,0,0,0,1,bridge
184575,175,7,12,3,1,0,0,1,bridge
184578,2,1,1,0,1,1,0,1,bridge
184582,89,6,9,0,1,0,0,1,bridge
184584,32,4,5,0,0,0,0,1,bridge
184588,253,9,15,0,0,0,0,1,bridge
184589,91,6,8,0,0,0,0,1,bridge
184592,367,13,18,3,0,0,0,1,bridge
184594,11,2,3,0,0,0,0,1,bridge
184598,223,4,14,0,1,0,0,1,bridge
184608,79,4,8,0,1,1,0,1,bridge
184617,34,2,5,0,0,0,0,1,bridge
184626,82,4,9,0,0,0,0,1,bridge
184627,7,1,2,0,0,0,0,1,bridge
184631,2,1,1,1,0,1,0,1,bridge
184633,19,2,4,1,0,1,0,1,bridge
184637,1244,18,34,3,0,0,0,1,bridge
184641,849,13,29,0,0,0,0,1,bridge
184644,1776,22,41,0,1,0,0,1,bridge
184645,80,4,8,0,0,0,0,1,bridge
184651,279,8,15,0,0,1,0,1,bridge
184657,259,10,12,0,0,0,0,1,bridge
184658,32,2,5,0,0,0,0,1,bridge
184663,0,0,0,0,0,1,0,1,bridge
184664,1242,11,35,3,0,0,0,1,bridge
184671,7,2,2,0,0,1,0,1,bridge
184673,0,0,0,0,0,0,0,1,bridge
184678,61,5,7,3,1,0,0,1,bridge
184684,35,3,5,0,0,0,0,1,bridge
184695,2354,20,47,3,0,0,0,1,bridge
184698,93,4,8,3,1,0,0,1,bridge
184700,6,1,2,3,0,0,1,1,bridge
184702,4,1,2,1,0,1,0,1,bridge
184703,128,5,11,0,0,0,0,1,bridge
184704,0,0,0,0,1,0,0,1,bridge
184710,0,0,0,0,0,0,0,1,bridge
184712,43,4,5,0,0,1,0,1,bridge
184720,84,4,9,0,0,1,0,1,bridge
184723,4,1,2,0,0,0,0,1,bridge
184725,538,11,23,0,1,0,0,1,bridge
184729,1600,23,36,0,0,1,0,1,bridge
184730,0,0,0,0,0,1,0,1,bridge
184731,16726,67,119,0,0,0,0,1,bridge
184739,267,11,15,0,0,0,0,1,bridge
184740,15,2,3,2,0,0,1,1,bridge
184741,5,1,2,0,0,1,0,1,bridge
184745,661,9,25,0,1,0,0,1,bridge
184749,2078,20,45,3,0,1,0,1,bridge
184753,0,0,0,3,0,0,0,1,bridge
184754,920,17,30,0,0,0,0,1,bridge
184756,73,4,8,2,0,0,0,1,bridge
184758,11,2,3,2,0,0,0,1,bridge
184762,637,12,21,0,0,0,0,1,bridge
184765,18,2,4,0,1,0,0,1,bridge
184767,4656,35,54,0,0,0,0,1,bridge
184772,1031,16,29,3,0,0,0,1,bridge
184774,6,1,2,1,0,0,0,1,bridge
184775,38,4,5,3,0,0,0,1,bridge
184776,26,2,5,0,0,0,0,1,bridge
184788,140,3,11,0,0,1,0,1,bridge
184790,512,12,22,3,1,1,0,1,bridge
184791,616,14,24,0,0,0,0,1,bridge
184792,19,3,4,3,0,0,0,1,bridge
184801,29,3,5,2,0,0,0,1,bridge
184804,13,2,3,0,0,0,0,1,bridge
184805,29,3,5,0,0,0,0,1,bridge
184808,418,11,18,0,1,0,0,1,bridge
184810,21,3,4,0,0,0,0,1,bridge
184812,5,1,2,0,0,0,0,1,bridge
184817,23989,58,154,3,0,1,0,1,bridge
184823,341,5,18,0,0,0,0,1,bridge
184824,28,3,5,1,1,0,0,1,bridge
184827,31,3,5,0,1,1,0,1,bridge
184829,336,10,17,0,0,0,0,1,bridge
184832,135,7,11,0,0,1,0,1,bridge
184837,2028,20,40,3,1,0,0,1,bridge
184841,56,4,7,0,1,0,0,1,bridge
184845,186,7,12,0,0,0,0,1,bridge
184855,0,0,0,0,0,0,0,1,bridge
184858,87,3,9,0,0,0,0,1,bridge
184859,234,9,14,0,0,0,0,1,bridge
184861,1827,8,42,2,0,1,0,1,bridge
184868,9,2,3,1,0,0,0,1,bridge
184874,67,2,8,0,0,0,0,1,bridge
184875,19,2,4,0,1,0,0,1,bridge
184878,39,4,6,0,1,0,0,1,bridge
184881,54,3,7,0,1,1,0,1,bridge
184888,36,3,6,0,0,0,0,1,bridge
184894,254,8,15,0,1,0,0,1,bridge
184906,21,2,4,3,0,0,0,1,bridge
184910,269,6,16,0,1,0,0,1,bridge
184913,94,4,9,3,0,0,0,1,bridge
184914,869,14,29,3,0,0,0,1,bridge
184917,158,8,12,0,1,0,0,1,bridge
184918,5333,42,67,0,0,1,0,1,bridge
184919,4851,39,68,0,0,0,0,1,bridge
184926,32306,59,179,3,0,0,0,1,bridge
184930,1,1,1,1,0,0,0,1,bridge
184932,59,4,7,1,1,0,0,1,bridge
184936,6,2,2,0,0,0,0,1,bridge
184942,2,1,1,3,0,1,0,1,bridge
184944,7,1,2,0,0,0,0,1,bridge
184945,20,2,4,0,0,1,0,1,bridge
184950,117,6,10,0,0,0,0,1,bridge
184954,0,0,0,0,0,0,0,1,bridge
184957,2,1,1,0,0,0,0,1,bridge
184961,2,1,1,1,0,0,0,1,bridge
184962,54,4,7,0,0,0,0,1,bridge
184963,1114,17,32,3,0,0,0,1,bridge
184966,22,2,4,3,0,1,0,1,bridge
184968,15,3,3,1,0,1,0,1,bridge
184970,28446,86,167,0,0,0,0,1,bridge
184974,45,4,6,3,0,1,0,1,bridge
184975,417,10,19,0,0,0,0,1,bridge
184979,23,3,4,0,0,0,0,1,bridge
184983,3296,33,56,3,0,0,0,1,bridge
184984,4,1,2,0,1,0,0,1,bridge
184993,2,1,1,0,0,0,0,1,bridge
184999,196,6,13,0,1,0,0,1,bridge
185002,388,10,19,3,0,0,0,1,bridge
185005,12,2,3,0,0,0,0,1,bridge
185008,934,15,30,0,0,0,0,1,bridge
185033,0,0,0,3,0,1,0,1,bridge
185042,713,17,24,0,0,1,0,1,bridge
185044,10,3,3,1,0,0,0,1,bridge
185048,539,6,23,3,1,0,0,1,bridge
185052,78,4,8,0,0,0,0,1,bridge
185053,326,10,17,3,0,0,0,1,bridge
185059,16,2,3,1,0,0,0,1,bridge
185064,1376,17,36,0,0,0,0,1,bridge
185069,2,1,1,0,0,0,0,1,bridge
185070,61,3,7,0,0,0,0,1,bridge
185071,270,8,16,0,0,0,0,1,bridge
185079,119,6,10,3,0,0,0,1,bridge
185080,96,6,9,0,0,0,0,1,bridge
185084,319,8,17,2,0,0,0,1,bridge
185089,33,4,5,0,0,0,0,1,bridge
185091,51,3,7,3,1,0,0,1,bridge
185096,608,7,24,3,0,1,0,1,bridge
185099,12,1,3,0,1,0,0,1,bridge
185100,33,3,5,0,0,0,0,1,bridge
185107,130,6,11,0,1,1,0,1,bridge
185112,0,0,0,0,0,1,0,1,bridge
185113,94,2,9,0,0,1,0,1,bridge
185114,2097,20,45,0,0,0,0,1,bridge
185115,15,2,3,0,1,0,0,1,bridge
185120,2551,25,48,3,1,0,0,1,bridge
185122,236,8,15,0,0,0,0,1,bridge
185128,1,1,1,0,0,0,0,1,bridge
185132,45,3,6,0,0,1,0,1,bridge
185133,4101,29,64,0,0,1,0,1,bridge
185143,6367,37,79,0,0,0,0,1,bridge
185145,23,3,4,0,1,0,0,1,bridge
185149,390,10,19,3,0,0,0,1,bridge
185159,312,10,16,0,0,1,0,1,bridge
185164,174,8,12,0,0,0,0,1,bridge
185165,49,5,6,0,0,0,0,1,bridge
185168,51,2,7,0,0,1,0,1,bridge
185170,358,11,18,0,0,0,0,1,bridge
185175,106,4,10,0,0,0,0,1,bridge
185180,1,1,1,0,0,1,0,1,bridge
185181,1956,20,41,0,0,1,0,1,bridge
185183,1,1,1,1,1,0,0,1,bridge
185185,281,9,16,0,1,0,0,1,bridge
185186,5,2,2,0,0,1,0,1,bridge
185188,0,0,0,1,1,0,0,1,bridge
185192,23,2,4,1,0,0,0,1,bridge
185200,3,1,1,1,0,0,0,1,bridge
185201,2,1,1,1,1,0,0,1,bridge
185202,42,4,6,0,0,0,0,1,bridge
185204,1910,17,43,0,0,0,0,1,bridge
185210,18,3,4,3,0,0,0,1,bridge
185211,3527,29,59,3,0,1,0,1,bridge
185212,486,12,21,3,1,0,0,1,bridge
185214,1091,16,33,0,0,0,0,1,bridge
185215,43,3,6,0,0,0,0,1,bridge
185220,752,13,22,0,0,0,0,1,bridge
185221,50,4,6,0,0,0,0,1,bridge
185237,25,4,4,0,0,0,0,1,bridge
185239,17,2,3,0,0,0,0,1,bridge
185242,371,11,19,2,0,0,0,1,bridge
185243,45,2,6,0,0,0,0,1,bridge
185245,275,5,16,0,0,0,0,1,bridge
185250,6984,39,68,3,0,0,0,1,bridge
185253,35,3,5,0,1,0,0,1,bridge
185254,29,3,5,0,0,0,0,1,bridge
185259,1017,15,24,0,1,0,0,1,bridge
185261,51,5,6,3,1,0,0,1,bridge
185265,16,2,4,1,1,0,0,1,bridge
185276,134,6,11,1,0,1,0,1,bridge
185277,11,2,3,0,0,1,0,1,bridge
185283,135,6,10,3,1,0,0,1,bridge
185284,49,4,6,3,0,0,0,1,bridge
185286,4,1,1,0,0,0,0,1,bridge
185290,126,3,11,3,0,0,0,1,bridge
185297,16,2,4,0,0,0,0,1,bridge
185299,5,1,2,2,0,0,0,1,bridge
185304,15,3,3,3,0,0,0,1,bridge
185327,2,1,1,0,0,0,0,1,bridge
185335,6624,46,73,0,0,0,0,1,bridge
185336,4,1,1,0,0,0,0,1,bridge
185337,0,0,0,0,0,0,0,1,bridge
185349,89,5,9,0,0,1,0,1,bridge
185352,107,6,8,0,0,0,0,1,bridge
185357,5595,29,74,0,0,1,0,1,bridge
185359,5971,34,66,3,1,0,0,1,bridge
185360,608,15,23,3,1,0,0,1,bridge
185366,0,0,0,0,0,0,0,1,bridge
185381,6909,36,82,0,1,0,0,1,bridge
185386,200,8,12,3,0,0,0,1,bridge
185394,0,0,0,3,0,0,0,1,bridge
185396,336,9,18,0,0,1,0,1,bridge
185397,5,1,2,0,0,0,0,1,bridge
185405,2096,25,45,3,0,1,0,1,bridge
185409,164,6,11,0,0,0,0,1,bridge
185410,138,6,11,0,0,0,0,1,bridge
185414,619,12,24,0,0,0,0,1,bridge
185416,39,3,5,0,0,0,0,1,bridge
185424,1212,21,33,0,0,1,0,1,bridge
185428,392,9,19,3,0,0,0,1,bridge
185434,47,4,6,0,0,0,0,1,bridge
185435,22,3,4,0,0,0,0,1,bridge
185436,584,14,21,3,0,0,0,1,bridge
185444,920,10,30,0,0,1,0,1,bridge
185452,100,5,8,0,0,0,0,1,bridge
185454,10,2,2,0,0,0,0,1,bridge
185456,100,6,9,0,0,0,0,1,bridge
185457,30,2,5,0,0,0,0,1,bridge
185466,15,2,3,0,0,0,0,1,bridge
185482,2719,26,50,3,1,0,0,1,bridge
185485,31,4,5,0,0,0,0,1,bridge
185494,2400,17,48,0,0,0,0,1,bridge
185495,393,10,17,0,0,0,0,1,bridge
185507,1066,17,30,3,0,0,0,1,bridge
185508,138,7,10,0,0,0,0,1,bridge
185512,29,4,5,0,0,0,0,1,bridge
185517,562,11,23,0,0,0,0,1,bridge
185519,35,4,5,0,1,0,0,1,bridge
185525,58,5,7,0,0,0,0,1,bridge
185526,1838,23,41,3,0,0,0,1,bridge
185527,34,4,5,0,0,0,0,1,bridge
185532,53,4,6,0,0,0,0,1,bridge
185537,2436,22,44,3,0,0,0,1,bridge
185539,148,7,12,0,0,0,0,1,bridge
185542,39,4,5,0,0,0,0,1,bridge
185543,21,2,4,0,1,0,0,1,bridge
185544,55,4,7,0,1,0,0,1,bridge
185545,19,3,4,0,0,0,0,1,bridge
185548,0,0,0,0,0,0,0,1,bridge
185549,213,9,12,3,0,0,0,1,bridge
185550,1678,7,40,0,0,0,0,1,bridge
185551,364,9,19,3,0,1,0,1,bridge
185552,282,6,16,3,1,0,0,1,bridge
185556,0,0,0,1,0,0,0,1,bridge
185557,866,15,28,3,0,0,0,1,bridge
185560,18,3,4,0,0,0,0,1,bridge
185564,4,2,2,3,0,0,0,1,bridge
185571,93,7,9,3,0,0,0,1,bridge
185572,1998,26,43,0,0,1,0,1,bridge
185578,72,3,8,0,0,0,0,1,bridge
185581,787,8,28,1,0,0,0,1,bridge
185590,19,3,4,0,0,0,0,1,bridge
185591,790,16,25,0,1,1,0,1,bridge
185597,75,5,8,0,0,1,0,1,bridge
185601,1,1,1,1,0,1,0,1,bridge
185610,89,5,8,2,0,0,0,1,bridge
185616,21,2,4,0,0,0,0,1,bridge
185620,4962,40,65,3,0,0,0,1,bridge
185621,23615,78,128,0,0,1,0,1,bridge
185622,61,4,5,0,0,0,0,1,bridge
185626,426,13,17,0,0,0,0,1,bridge
185629,2492,25,43,3,0,0,0,1,bridge
185633,24,2,4,0,0,0,0,1,bridge
185634,22,3,4,0,0,0,0,1,bridge
185636,118,7,10,0,0,1,0,1,bridge
185637,33,4,5,0,0,0,0,1,bridge
185645,35,4,5,0,1,0,0,1,bridge
185656,162,8,12,3,0,0,0,1,bridge
185665,472,13,20,0,0,0,0,1,bridge
185666,0,0,0,0,1,0,0,1,bridge
185667,105,4,10,0,0,1,0,1,bridge
185672,0,0,0,0,0,0,0,1,bridge
185686,0,0,0,3,0,0,0,1,bridge
185689,977,16,30,3,1,0,0,1,bridge
185704,1395,11,37,0,0,0,0,1,bridge
185708,5,1,2,0,0,0,0,1,bridge
185709,337,11,18,3,0,1,0,1,bridge
185711,12,2,2,0,0,0,0,1,bridge
185715,0,0,0,0,0,0,0,1,bridge
185720,12,2,3,0,0,0,0,1,bridge
185722,14,2,3,0,1,0,0,1,bridge
185730,15,2,3,3,0,0,0,1,bridge
185732,1,1,1,0,0,0,0,1,bridge
185735,85,5,9,0,0,0,0,1,bridge
185746,160,6,12,0,0,0,0,1,bridge
185750,24,3,4,0,0,0,0,1,bridge
185753,616,11,24,0,0,0,0,1,bridge
185760,105,5,9,3,1,0,0,1,bridge
185763,3113,24,55,0,0,0,0,1,bridge
185764,188,7,13,0,0,0,0,1,bridge
185775,3,1,1,1,0,0,0,1,bridge
185780,0,0,0,1,1,0,0,1,bridge
185781,51,4,7,0,0,0,0,1,bridge
185782,8,1,2,0,0,0,0,1,bridge
185783,8,2,2,0,0,0,0,1,bridge
185790,441,12,21,0,0,1,0,1,bridge
185807,6105,44,70,0,0,0,0,1,bridge
185816,22,3,3,3,0,0,0,1,bridge
185817,59,4,6,3,1,0,0,1,bridge
185818,22,3,4,0,0,0,0,1,bridge
185819,206,7,13,0,0,0,0,1,bridge
185827,7,2,2,3,0,0,0,1,bridge
185828,1113,14,30,3,1,0,0,1,bridge
185830,24,4,4,0,0,0,0,1,bridge
185831,31,4,5,3,1,0,0,1,bridge
185834,356,10,18,0,0,0,0,1,bridge
185847,9960,41,99,3,0,0,0,1,bridge
185854,11,2,3,0,0,0,0,1,bridge
185865,1476,20,37,3,0,0,1,1,bridge
185867,4,1,2,0,1,0,0,1,bridge
185869,340,6,18,3,0,0,0,1,bridge
185872,2623,20,51,0,0,0,0,1,bridge
185885,6,1,2,0,0,0,0,1,bridge
185886,1830,25,42,3,0,1,0,1,bridge
185890,3,1,1,1,1,0,0,1,bridge
185898,4,1,2,0,0,0,0,1,bridge
185901,150,6,11,0,0,0,0,1,bridge
185903,58,4,6,0,0,0,0,1,bridge
185920,3684,32,58,3,1,0,0,1,bridge
185921,80,4,8,0,1,0,0,1,bridge
185923,40,4,6,0,0,0,0,1,bridge
185924,106,7,9,0,0,0,0,1,bridge
185925,4765,39,68,0,0,1,0,1,bridge
185928,4,1,2,1,1,0,0,1,bridge
185929,510,12,21,0,1,0,0,1,bridge
185930,256,9,14,0,0,0,0,1,bridge
185932,1470,21,36,0,0,0,0,1,bridge
185946,77,3,8,0,0,1,0,1,bridge
185947,225,8,14,0,0,0,0,1,bridge
185952,0,0,0,3,0,0,0,1,bridge
185953,5,1,1,1,0,0,0,1,bridge
185955,7,2,2,0,0,0,0,1,bridge
185956,335,10,18,3,0,1,0,1,bridge
185965,809,9,28,0,0,0,0,1,bridge
185979,23,3,4,0,0,0,0,1,bridge
185982,139,5,9,0,0,0,0,1,bridge
185984,40,4,6,3,1,0,0,1,bridge
185985,104,6,9,0,0,0,0,1,bridge
185989,121,5,11,3,0,0,0,1,bridge
185992,41,3,6,1,0,1,0,1,bridge
185993,153,4,12,0,0,1,0,1,bridge
185994,25,3,5,3,0,0,0,1,bridge
185996,6124,39,74,3,1,0,0,1,bridge
185997,121,5,7,3,0,0,0,1,bridge
185999,3149,24,56,3,0,1,0,1,bridge
186003,130,3,11,0,0,1,0,1,bridge
186006,1,1,1,0,0,1,0,1,bridge
186009,191,6,13,0,0,0,0,1,bridge
186012,60,4,7,1,0,0,0,1,bridge
186014,39,4,5,3,0,0,0,1,bridge
186015,20,3,4,3,0,0,0,1,bridge
186019,1758,24,40,3,0,1,0,1,bridge
186022,184,8,13,0,0,0,0,1,bridge
186023,671,11,25,3,0,0,0,1,bridge
186026,0,0,0,0,0,0,0,1,bridge
186031,0,0,0,0,1,0,0,1,bridge
186036,75,5,6,3,0,0,0,1,bridge
186048,61,5,7,0,0,0,0,1,bridge
186049,738,14,24,0,0,0,0,1,bridge
186053,424,13,19,0,0,1,0,1,bridge
186056,0,0,0,0,0,0,0,1,bridge
186058,256,6,16,0,0,0,0,1,bridge
186062,21,3,3,0,0,0,0,1,bridge
186064,2,1,1,0,0,0,0,1,bridge
186065,13,2,3,0,0,0,0,1,bridge
186070,1,1,1,1,0,0,0,1,bridge
186077,678,15,22,0,0,0,0,1,bridge
186086,102,5,8,0,0,0,0,1,bridge
186087,310,7,17,0,0,0,0,1,bridge
186088,2,1,1,0,0,1,0,1,bridge
186090,9,2,2,0,0,0,0,1,bridge
186092,4,1,2,3,0,0,0,1,bridge
186095,7,1,2,0,1,0,0,1,bridge
186099,25,2,5,3,0,1,0,1,bridge
186100,647,12,25,0,1,0,0,1,bridge
186104,809,16,28,3,0,1,0,1,bridge
186107,348,8,18,0,0,0,0,1,bridge
186111,42,3,6,0,0,1,0,1,bridge
186112,43,4,6,0,0,0,0,1,bridge
186113,302,8,17,0,0,1,0,1,bridge
186124,131,6,8,3,1,0,0,1,bridge
186133,2153,25,45,0,0,1,0,1,bridge
186138,16,2,4,0,1,0,0,1,bridge
186141,20,2,3,0,0,0,0,1,bridge
186159,591,14,23,0,0,0,0,1,bridge
186161,4,1,2,0,0,0,0,1,bridge
186164,34,3,4,0,0,0,0,1,bridge
186167,639,8,25,3,0,0,0,1,bridge
186168,39,3,6,0,0,0,0,1,bridge
186169,278,9,15,3,0,0,0,1,bridge
186186,339,11,18,0,0,0,0,1,bridge
186188,420,7,20,0,0,0,0,1,bridge
186194,27,3,5,0,0,1,0,1,bridge
186196,2316,22,47,3,0,0,0,1,bridge
186198,1787,22,42,0,0,0,0,1,bridge
186199,315,6,17,0,0,0,0,1,bridge
186200,44,2,6,0,0,0,0,1,bridge
186202,20,2,4,0,1,0,0,1,bridge
186207,100,5,8,0,0,0,0,1,bridge
186211,60,4,7,0,0,0,0,1,bridge
186216,906,17,28,3,0,0,0,1,bridge
186218,3269,31,53,0,0,1,0,1,bridge
186227,277,10,14,3,0,0,0,1,bridge
186229,3,1,1,3,0,0,0,1,bridge
186230,23,2,4,1,0,0,0,1,bridge
186232,224,9,14,0,0,0,0,1,bridge
186233,19,3,4,3,1,0,0,1,bridge
186234,24,3,4,0,0,0,0,1,bridge
186235,323,9,17,0,0,1,0,1,bridge
186253,123,7,10,0,0,0,0,1,bridge
186254,45,3,6,0,0,0,0,1,bridge
186255,355,8,18,0,0,0,0,1,bridge
186260,100,4,10,0,0,0,0,1,bridge
186263,9,2,3,0,0,0,0,1,bridge
186266,695,10,26,0,1,0,0,1,bridge
186274,245,8,15,0,0,0,0,1,bridge
186275,2952,27,54,0,0,1,0,1,bridge
186279,691,15,25,0,1,0,0,1,bridge
186281,921,16,29,3,1,0,0,1,bridge
186283,24,3,4,1,1,0,0,1,bridge
186288,64,5,7,0,0,0,0,1,bridge
186292,330,5,18,0,0,1,0,1,bridge
186296,9527,47,74,0,0,0,0,1,bridge
186300,33,3,5,0,0,0,0,1,bridge
186309,139,7,11,0,0,0,0,1,bridge
186310,56,4,7,0,0,0,0,1,bridge
186311,489,7,22,3,0,0,0,1,bridge
186319,1159,11,34,0,1,0,0,1,bridge
186322,43,4,5,2,0,0,0,1,bridge
186323,11762,47,102,3,1,0,0,1,bridge
186328,34,1,5,0,0,0,0,1,bridge
186329,886,15,29,3,0,1,0,1,bridge
186332,10,2,2,1,1,0,0,1,bridge
186334,21,2,4,3,0,1,0,1,bridge
186337,831,14,25,3,1,0,0,1,bridge
186339,8585,44,83,0,0,0,0,1,bridge
186340,90,7,9,0,0,0,0,1,bridge
186341,74,3,8,0,0,0,0,1,bridge
186343,242,9,13,0,0,0,0,1,bridge
186345,877,13,29,3,0,0,0,1,bridge
186346,4967,41,69,3,0,1,0,1,bridge
186351,30,3,5,3,0,1,0,1,bridge
186355,103,6,9,0,0,0,0,1,bridge
186357,16,3,4,1,0,0,0,1,bridge
186360,28,4,5,0,0,0,0,1,bridge
186362,1740,19,41,0,0,0,0,1,bridge
186364,9593,42,97,3,0,1,0,1,bridge
186365,103,5,10,0,0,1,0,1,bridge
186367,129,7,10,2,1,0,0,1,bridge
186369,197,7,14,0,1,0,0,1,bridge
186371,4,1,2,0,0,0,0,1,bridge
186373,2495,30,40,3,1,0,0,1,bridge
186382,246,5,15,0,1,0,0,1,bridge
186385,32,4,5,1,0,0,0,1,bridge
186404,1515,26,38,0,0,1,0,1,bridge
186406,3875,32,60,3,1,0,0,1,bridge
186408,195,9,13,3,0,0,0,1,bridge
186411,2218,26,43,0,0,1,0,1,bridge
186419,523,12,18,0,0,0,0,1,bridge
186421,59,4,7,2,0,1,0,1,bridge
186431,318,6,17,3,0,0,0,1,bridge
186434,978,18,29,0,0,1,0,1,bridge
186436,101,5,9,0,0,0,0,1,bridge
186437,28,3,5,0,1,0,0,1,bridge
186441,15,2,2,0,0,0,0,1,bridge
186455,2,1,1,3,1,0,0,1,bridge
186460,163,6,12,0,0,0,0,1,bridge
186464,290,6,16,3,0,0,0,1,bridge
186477,551,12,23,3,0,0,0,1,bridge
186478,539,15,22,3,1,0,0,1,bridge
186481,27,2,5,0,0,1,0,1,bridge
186483,56,5,7,0,0,0,0,1,bridge
186488,196,8,11,0,1,0,0,1,bridge
186494,630,16,22,0,0,0,0,1,bridge
186497,323,7,17,0,0,0,1,1,bridge
186499,0,0,0,0,0,0,0,1,bridge
186500,2428,26,47,3,0,0,0,1,bridge
